ProviderID,HospitalName,Address,City,State,ZipCode,HospitalOverallRating,MortalityNationalComparison,SafetyOfCareNationalComparison,ReadmissionNationalComparison,PatientExperienceNationalComparison,EffectivenessOfCareNationalComparison,TimelinessOfCareNationalComparison,EfficientUseOfMedicalImagingNationalComparison,AverageEffectiveCareScore,AverageReadmissionScore,MortalityComp,SafetyOfCareComp,ReadmissionComp,PatientExperienceComp,EffectivenessOfCareComp,TimelinessOfCareComp,EfficientUseOfMedicalImagingComp,SafetyGrade,YelpRating,SafetyGradeNumeric
190242,ST ELIZABETH HOSPITAL,1125 WEST HIGHWAY 30,GONZALES,LA,70737,3,Same as the National average,Same as the National average,Same as the National average,Above the National average,Same as the National average,Above the National average,Not Available,81.77272727272727,14.488888888888885,0.0,0.0,0.0,1.0,0.0,1.0,,A,,5
190250,LOUISIANA HEART HOSPITAL,64030 HIGHWAY 434,LACOMBE,LA,70445,4,Same as the National average,Same as the National average,Same as the National average,Above the National average,Same as the National average,Same as the National average,Same as the National average,92.15384615384615,13.078571428571427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,A,,5
190274,OCHSNER MEDICAL CENTER KENNER,180 WEST ESPLANADE AVENUE,KENNER,LA,70065,3,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Below the National average,Below the National average,90.77272727272728,14.941666666666668,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,B,,4
190308,ST BERNARD PARISH HOSPITAL,8000 WEST JUDGE PEREZ DRIVE,CHALMETTE,LA,70043,3,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Below the National average,Same as the National average,Not Available,79.85714285714286,15.37142857142857,0.0,0.0,0.0,0.0,-1.0,0.0,,C,,3
200001,ST JOSEPH HOSPITAL,360 BROADWAY,BANGOR,ME,4401,4,Same as the National average,Same as the National average,Same as the National average,Above the National average,Same as the National average,Below the National average,Same as the National average,98.1,13.833333333333336,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,A,,5
200008,MERCY HOSPITAL,144 STATE STREET,PORTLAND,ME,4101,4,Same as the National average,Same as the National average,Above the National average,Above the National average,Same as the National average,Below the National average,Same as the National average,99.71428571428572,13.925,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,A,,5
200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,4102,2,Same as the National average,Below the National average,Above the National average,Same as the National average,Below the National average,Below the National average,Above the National average,93.70833333333331,12.814285714285715,0.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,C,,3
200020,YORK HOSPITAL,15 HOSPITAL DRIVE,YORK,ME,3909,4,Same as the National average,Above the National average,Same as the National average,Above the National average,Above the National average,Above the National average,Same as the National average,83.17647058823529,13.866666666666665,0.0,1.0,0.0,1.0,1.0,1.0,0.0,A,,5
200021,MID COAST HOSPITAL,123 MEDICAL CENTER DRIVE,BRUNSWICK,ME,4011,3,Same as the National average,Above the National average,Same as the National average,Same as the National average,Above the National average,Same as the National average,Same as the National average,91.41666666666669,14.616666666666665,0.0,1.0,0.0,0.0,1.0,0.0,0.0,A,,5
200024,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,4240,3,Same as the National average,Below the National average,Above the National average,Same as the National average,Same as the National average,Below the National average,Same as the National average,97.69565217391305,13.707142857142856,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,B,,4
200031,CARY MEDICAL CENTER,"163 VAN BUREN RD, SUITE 1",CARIBOU,ME,4736,3,Same as the National average,Same as the National average,Same as the National average,Above the National average,Same as the National average,Same as the National average,Same as the National average,78.77777777777777,14.858333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,A,,5
200037,FRANKLIN MEMORIAL HOSPITAL,111 FRANKLIN HEALTH COMMONS,FARMINGTON,ME,4938,3,Same as the National average,Same as the National average,Below the National average,Same as the National average,Above the National average,Same as the National average,Same as the National average,90.09523809523809,14.783333333333333,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,C,,3
200039,MAINEGENERAL MEDICAL CENTER,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,4330,4,Same as the National average,Same as the National average,Above the National average,Same as the National average,Above the National average,Below the National average,Above the National average,87.18518518518519,14.183333333333332,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,B,,4
200041,INLAND HOSPITAL,200 KENNEDY MEMORIAL DRIVE,WATERVILLE,ME,4901,4,Same as the National average,Same as the National average,Same as the National average,Above the National average,Same as the National average,Same as the National average,Same as the National average,84.3529411764706,14.40833333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,A,,5
200050,MAINE COAST MEMORIAL HOSPITAL,50 UNION STREET,ELLSWORTH,ME,4605,4,Same as the National average,Same as the National average,Above the National average,Above the National average,Above the National average,Below the National average,Same as the National average,97.16666666666669,13.658333333333333,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,A,,5
200063,PENOBSCOT BAY MEDICAL CENTER,6 GLEN COVE DRIVE,ROCKPORT,ME,4856,3,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,85.03846153846153,14.29166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,5
220001,"HEALTHALLIANCE HOSPITALS, INC",60 HOSPITAL ROAD,LEOMINSTER,MA,1453,3,Same as the National average,Above the National average,Same as the National average,Below the National average,Below the National average,Same as the National average,Same as the National average,86.44,14.333333333333336,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,B,,4
220002,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,CAMBRIDGE,MA,2138,3,Above the National average,Same as the National average,Below the National average,Above the National average,Same as the National average,Below the National average,Same as the National average,93.94736842105264,12.792857142857144,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,A,,5
220008,STURDY MEMORIAL HOSPITAL,211 PARK STREET,ATTLEBORO,MA,2703,3,Same as the National average,Above the National average,Same as the National average,Same as the National average,Above the National average,Same as the National average,Same as the National average,87.5909090909091,14.666666666666664,0.0,1.0,0.0,0.0,1.0,0.0,0.0,B,,4
220016,BAYSTATE FRANKLIN MEDICAL CENTER,164 HIGH STREET,GREENFIELD,MA,1301,3,Same as the National average,Same as the National average,Same as the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,88.0,14.375000000000002,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,A,,5
220017,CARNEY HOSPITAL,2100 DORCHESTER AVENUE,BOSTON,MA,2124,3,Same as the National average,Above the National average,Same as the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,93.82608695652172,13.76,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,B,,4
220019,HARRINGTON MEMORIAL HOSPITAL-1,100 SOUTH STREET,SOUTHBRIDGE,MA,1550,3,Same as the National average,Same as the National average,Same as the National average,Above the National average,Below the National average,Same as the National average,Same as the National average,86.33333333333331,15.058333333333335,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,A,,5
220020,SAINT ANNE'S HOSPITAL,795 MIDDLE STREET,FALL RIVER,MA,2721,4,Above the National average,Above the National average,Below the National average,Above the National average,Same as the National average,Same as the National average,Same as the National average,93.58333333333331,14.550000000000002,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,A,,5
220024,HOLYOKE MEDICAL CENTER,575 BEECH STREET,HOLYOKE,MA,1040,2,Same as the National average,Below the National average,Below the National average,Same as the National average,Above the National average,Below the National average,Same as the National average,91.36363636363636,14.691666666666668,0.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,A,,5
220029,ANNA JAQUES HOSPITAL,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,3,Same as the National average,Same as the National average,Below the National average,Above the National average,Same as the National average,Same as the National average,Above the National average,87.11538461538461,14.766666666666667,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,B,,4
220031,BOSTON MEDICAL CENTER CORPORATION-,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,3,Above the National average,Below the National average,Below the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,99.64,13.392857142857142,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,B,,4
220033,BEVERLY HOSPITAL CORPORATION,85 HERRICK STREET,BEVERLY,MA,1915,4,Above the National average,Above the National average,Below the National average,Below the National average,Same as the National average,Below the National average,Above the National average,95.07407407407408,13.883333333333335,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,A,,5
220035,NORTH SHORE MEDICAL CENTER,81 HIGHLAND AVENUE,SALEM,MA,1970,4,Above the National average,Below the National average,Same as the National average,Same as the National average,Same as the National average,Below the National average,Same as the National average,92.63636363636364,12.45,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,C,,3
220036,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,2135,3,Above the National average,Above the National average,Below the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,92.82608695652172,13.842857142857142,1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,C,,3
220046,BERKSHIRE MEDICAL CENTER INC,725 NORTH STREET,PITTSFIELD,MA,1201,4,Same as the National average,Above the National average,Below the National average,Same as the National average,Above the National average,Same as the National average,Same as the National average,86.0,14.549999999999995,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,A,,5
220049,MARLBOROUGH HOSPITAL,157 UNION STREET,MARLBOROUGH,MA,1752,3,Same as the National average,Above the National average,Same as the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,98.6818181818182,14.183333333333332,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,C,,3
220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,680 CENTER STREET,BROCKTON,MA,2302,2,Above the National average,Same as the National average,Below the National average,Same as the National average,Above the National average,Below the National average,Same as the National average,103.57142857142857,14.933333333333332,1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,A,,5
220060,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH,275 SANDWICH STREET,PLYMOUTH,MA,2360,3,Above the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Below the National average,Same as the National average,92.07692307692308,13.800000000000002,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,A,,5
220063,LOWELL GENERAL HOSPITAL,295 VARNUM AVENUE,LOWELL,MA,1854,2,Same as the National average,Same as the National average,Below the National average,Below the National average,Same as the National average,Below the National average,Above the National average,95.91666666666669,14.825,0.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,A,,5
220066,MERCY MEDICAL CTR,271 CAREW STREET,SPRINGFIELD,MA,1104,3,Same as the National average,Above the National average,Below the National average,Same as the National average,Above the National average,Below the National average,Same as the National average,98.77272727272728,15.300000000000002,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,B,,4
220070,HALLMARK HEALTH SYSTEM,585 LEBANON STREET,MELROSE,MA,2176,3,Above the National average,Below the National average,Same as the National average,Same as the National average,Below the National average,Below the National average,Above the National average,92.68,14.075,1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,A,,5
220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,2114,4,Above the National average,Above the National average,Below the National average,Above the National average,Same as the National average,Below the National average,Above the National average,112.0,13.62857142857143,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,A,,5
220073,MORTON HOSPITAL,88 WASHINGTON STREET,TAUNTON,MA,2780,2,Same as the National average,Above the National average,Below the National average,Below the National average,Above the National average,Same as the National average,Same as the National average,88.95833333333331,14.79166666666667,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,C,,3
220077,BAYSTATE MEDICAL CENTER,759 CHESTNUT STREET,SPRINGFIELD,MA,1199,3,Above the National average,Above the National average,Below the National average,Below the National average,Above the National average,Below the National average,Above the National average,104.0,12.821428571428571,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,B,,4
220080,HOLY FAMILY HOSPITAL,70 EAST STREET,METHUEN,MA,1844,3,Above the National average,Same as the National average,Below the National average,Below the National average,Below the National average,Below the National average,Same as the National average,97.6,14.824999999999998,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,A,,5
220084,EMERSON HOSPITAL,OLD ROAD TO 9 ACRE CORNER,W CONCORD,MA,1742,4,Same as the National average,Same as the National average,Above the National average,Above the National average,Same as the National average,Same as the National average,Above the National average,91.15384615384615,13.475,0.0,0.0,1.0,1.0,0.0,0.0,1.0,A,,5
220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,2215,3,Above the National average,Above the National average,Below the National average,Same as the National average,Above the National average,Below the National average,Below the National average,105.0,13.578571428571427,1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,B,,4
220090,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,MILFORD,MA,1757,3,Above the National average,Below the National average,Below the National average,Above the National average,Below the National average,Same as the National average,Above the National average,85.25925925925925,14.583333333333336,1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,B,,4
