,Address,City,Name,Rating,State,ZipCode
3851,1700 K St,Sacramento,Department of Health Care Services,1.0,CA,95811
3852,333 J St,Sacramento,Wong Center Walk-In Clinic,3.0,CA,95814
3853,2007 O St,Sacramento,American Heart Association,5.0,CA,95811
3854,2801 K St,Sacramento,Fort Sutter Surgery Center,3.5,CA,95816
3855,2600 L St,Sacramento,Midtown Oaks Post-Acute,3.0,CA,95816
3856,Sutter Medical Center Sacramento,Sacramento,Anderson Lucchetti Women's & Children's Center,5.0,CA,95816
3857,2801 K St,Sacramento,RAS Fort  Sutter Diagnostic Imaging,5.0,CA,95816
3858,1675 Alhambra Blvd,Sacramento,U.S. HealthWorks Medical Group,1.5,CA,95816
3859,336 W Black Butte Blvd,Redmond,The Ross Clinic,5.0,OR,97756
3860,1501 NE Medical Center Dr,Bend,Bend Memorial Clinic,3.5,OR,97701
3861,1253 NW Canal Blvd,Redmond,St Charles Medical Center-Redmond,5.0,OR,97756
3862,1302 NE 3rd St,Bend,Mountain Medical Immediate Care,4.5,OR,97701
3863,865 SW Veterans Way,Redmond,Bend Memorial Clinic,1.0,OR,97756
3864,2088 NE Kim Ln,Bend,St Charles Medical Center - Bend,5.0,OR,97701
3865,1501 NE Medical Ctr Dr,Bend,Bend Memorial Clinic,2.5,OR,97701
3866,2084 NE Professional Ct.,Bend,Mosaic Medical,2.5,OR,97701
3867,61535 S Hwy 97,Bend,Coffman Vision Clinic,5.0,OR,97702
3868,464 NE Norton Ave,Bend,Center For Integrative Medicine,5.0,OR,97701
3869,1125 10th St,Sacramento,Planned Parenthood - Capitol Plaza Health Center,3.0,CA,95814
3870,1500 21st St,Sacramento,Cares Community Health,3.5,CA,95811
3871,1820 J St,Sacramento,Wellspace Health,1.5,CA,95811
3872,1700 K St,Sacramento,Department of Health Care Services,1.0,CA,95811
3873,333 J St,Sacramento,Wong Center Walk-In Clinic,3.0,CA,95814
3874,2007 O St,Sacramento,American Heart Association,5.0,CA,95811
3875,2801 K St,Sacramento,Fort Sutter Surgery Center,3.5,CA,95816
3876,2600 L St,Sacramento,Midtown Oaks Post-Acute,3.0,CA,95816
3877,Sutter Medical Center Sacramento,Sacramento,Anderson Lucchetti Women's & Children's Center,5.0,CA,95816
3878,2801 K St,Sacramento,RAS Fort  Sutter Diagnostic Imaging,5.0,CA,95816
3879,1675 Alhambra Blvd,Sacramento,U.S. HealthWorks Medical Group,1.5,CA,95816
3880,336 W Black Butte Blvd,Redmond,The Ross Clinic,5.0,OR,97756
3881,1501 NE Medical Center Dr,Bend,Bend Memorial Clinic,3.5,OR,97701
3882,1253 NW Canal Blvd,Redmond,St Charles Medical Center-Redmond,5.0,OR,97756
3883,1302 NE 3rd St,Bend,Mountain Medical Immediate Care,4.5,OR,97701
3884,865 SW Veterans Way,Redmond,Bend Memorial Clinic,1.0,OR,97756
3885,2088 NE Kim Ln,Bend,St Charles Medical Center - Bend,5.0,OR,97701
3886,1501 NE Medical Ctr Dr,Bend,Bend Memorial Clinic,2.5,OR,97701
3887,2084 NE Professional Ct.,Bend,Mosaic Medical,2.5,OR,97701
3888,61535 S Hwy 97,Bend,Coffman Vision Clinic,5.0,OR,97702
3889,464 NE Norton Ave,Bend,Center For Integrative Medicine,5.0,OR,97701
3890,36860 Industrial Way,Sandy,Legacy Medical Group-Firwood,2.0,OR,97055
3891,2850 SE Powell Valley Rd,Gresham,Legacy-GoHealth Urgent Care - Gresham,2.5,OR,97045
3892,440 NW Division St,Gresham,Providence Medical Group,4.0,OR,97030
3893,2075 NE Division St,Gresham,Rose City Urgent Care and Family Practice,1.5,OR,97030
3894,1700 SE 257 Ave,Vancouver,Adventist Health Adventist Medical Center,0.0,WA,98683
3895,24076 SE Stark,Gresham,Center For Men's & Women's Urology,1.0,OR,97030
3896,9290 SE Sunnybrook Blvd,Clackamas,Providence Clackamas Medical Plaza,4.5,OR,97015
3897,1500 Division St,Oregon City,Providence Williamette Falls Medical Center,2.5,OR,97045
3898,9800 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Scott Medical Office,2.5,OR,97015
3899,4160 NE Sandy Blvd,Portland,Portland Urgent Care,4.0,OR,97212
3900,902 SE 164th Ave,Vancouver,ZOOM+Care - Mill Plain,4.5,WA,98683
3901,12710 SE Division St,Portland,Multnomah County Health Department,4.0,OR,97236
3902,8935 SE Powell Blvd,Portland,Rosewood Family Health Center,2.5,OR,97266
3903,1700 NE 102nd Ave,Portland,Kaiser Permanente Gateway Medical Office,2.5,OR,97220
3904,10201 SE Main Street,Portland,Adventist Health Medical Group Portland Lung Clinic,4.0,OR,97216
3905,3231 SE 50th,Portland,Planned Parenthood - SE Portland Center,3.0,OR,97206
3906,7033 NE Sandy Blvd,Portland,AFC Urgent Care,3.0,OR,97213
3907,5847 NE 122nd Ave,Portland,The Portland Clinic - Columbia,3.0,OR,97220
3908,819 NE 47th Avenue,Portland,Providence Cancer Center,4.0,OR,97213
3909,305 SE Chkalov Dr,Vancouver,Legacy-GoHealth Urgent Care - Cascade Park,4.5,WA,98683
3910,12029 NE Glenn Widing Dr,Portland,Apria Healthcare,1.5,OR,97220
3911,203 SE Park Plaza Dr Suite 140,Vancouver,Kaiser Permanente Mill Plain One Medical Office,5.0,WA,98684
3912,7410 Delaware Ln,Vancouver,Sea-Mar Community Health Center,2.0,WA,98664
3913,5050 NE Hoyt St,Portland,Providence Medical Group-Cascade,1.5,OR,97213
3914,4610 NE 77th Ave,Vancouver,Passport Health,2.5,WA,98662
3915,9430 NE Vancouver Mall Dr,Vancouver,Man Alive,5.0,WA,98662
3916,336 W Black Butte Blvd,Redmond,The Ross Clinic,5.0,OR,97756
3917,1501 NE Medical Center Dr,Bend,Bend Memorial Clinic,3.5,OR,97701
3918,1253 NW Canal Blvd,Redmond,St Charles Medical Center-Redmond,5.0,OR,97756
3919,1302 NE 3rd St,Bend,Mountain Medical Immediate Care,4.5,OR,97701
3920,865 SW Veterans Way,Redmond,Bend Memorial Clinic,1.0,OR,97756
3921,2088 NE Kim Ln,Bend,St Charles Medical Center - Bend,5.0,OR,97701
3922,1501 NE Medical Ctr Dr,Bend,Bend Memorial Clinic,2.5,OR,97701
3923,2084 NE Professional Ct.,Bend,Mosaic Medical,2.5,OR,97701
3924,61535 S Hwy 97,Bend,Coffman Vision Clinic,5.0,OR,97702
3925,464 NE Norton Ave,Bend,Center For Integrative Medicine,5.0,OR,97701
3926,36860 Industrial Way,Sandy,Legacy Medical Group-Firwood,2.0,OR,97055
3927,2850 SE Powell Valley Rd,Gresham,Legacy-GoHealth Urgent Care - Gresham,2.5,OR,97045
3928,440 NW Division St,Gresham,Providence Medical Group,4.0,OR,97030
3929,2075 NE Division St,Gresham,Rose City Urgent Care and Family Practice,1.5,OR,97030
3930,831 NW Council Dr,Gresham,Columbia Pain and Spine Institute,3.0,OR,97030
3931,24076 SE Stark,Gresham,Center For Men's & Women's Urology,1.0,OR,97030
3932,10180 SE Sunnyside Rd,Clackamas,Kaiser Permanente Brookside Center,2.5,OR,97015
3933,1111 NE 99th Ave,Portland,The Oregon Clinic,3.5,OR,97220
3934,1900 SE McLoughlin Blvd,Oregon City,Legacy-GoHealth Urgent Care - Oregon City,4.0,OR,97045
3935,9290 SE Sunnybrook Blvd,Clackamas,Providence Clackamas Medical Plaza,4.5,OR,97015
3936,124 NE 181st Ave,Portland,The Wallace Medical Concern,1.5,OR,97230
3937,13518 SE 97th Ave,Clackamas,Northwest Sleep Health,4.0,OR,97015
3938,1500 Division St,Oregon City,Providence Williamette Falls Medical Center,2.5,OR,97045
3939,2020 SE 182nd Ave,Gresham,Rockwood Community Health Center,1.0,OR,97233
3940,12100 SE Stevens Ct,Clackamas,Kaiser Permanente Clackamas Eye Care,3.5,OR,97086
3941,9800 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Scott Medical Office,2.5,OR,97015
3942,4160 NE Sandy Blvd,Portland,Portland Urgent Care,4.0,OR,97212
3943,902 SE 164th Ave,Vancouver,ZOOM+Care - Mill Plain,4.5,WA,98683
3944,1508 Division St,Oregon City,Northwest Primary Care - Oregon City,5.0,OR,97045
3945,10100 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Talbert Medical Office,2.0,OR,97015
3946,12710 SE Division St,Portland,Multnomah County Health Department,4.0,OR,97236
3947,4805 NE Glisan St,Portland,Providence Portland Medical Center,4.0,OR,97213
3948,8935 SE Powell Blvd,Portland,Rosewood Family Health Center,2.5,OR,97266
3949,3325 SE Hawthorne Blvd,Portland,ZOOM+Care - Hawthorne District,4.0,OR,97214
3950,1700 NE 102nd Ave,Portland,Kaiser Permanente Gateway Medical Office,2.5,OR,97220
3951,10201 SE Main Street,Portland,Adventist Health Medical Group Portland Lung Clinic,4.0,OR,97216
3952,3231 SE 50th,Portland,Planned Parenthood - SE Portland Center,3.0,OR,97206
3953,7033 NE Sandy Blvd,Portland,AFC Urgent Care,3.0,OR,97213
3954,5847 NE 122nd Ave,Portland,The Portland Clinic - Columbia,3.0,OR,97220
3955,5050 NE Hoyt St,Portland,The Oregon Clinic,3.0,OR,97213
3956,1111 NE 99th Ave,Portland,Providence Heart Clinic at The Oregon,5.0,OR,97220
3957,819 NE 47th Avenue,Portland,Providence Cancer Center,4.0,OR,97213
3958,305 SE Chkalov Dr,Vancouver,Legacy-GoHealth Urgent Care - Cascade Park,4.5,WA,98683
3959,12029 NE Glenn Widing Dr,Portland,Apria Healthcare,1.5,OR,97220
3960,203 SE Park Plaza Dr Suite 140,Vancouver,Kaiser Permanente Mill Plain One Medical Office,5.0,WA,98684
3961,7410 Delaware Ln,Vancouver,Sea-Mar Community Health Center,2.0,WA,98664
3962,5050 NE Hoyt St,Portland,Providence Medical Group-Cascade,1.5,OR,97213
3963,2722 NE 33rd Ave,Portland,Northwest Surrogacy Center,1.0,OR,97212
3964,11803 SE Mill Plain Blvd,Vancouver,CSL Plasma,1.0,WA,98684
3965,4610 NE 77th Ave,Vancouver,Passport Health,2.5,WA,98662
3966,9430 NE Vancouver Mall Dr,Vancouver,Man Alive,5.0,WA,98662
3967,336 W Black Butte Blvd,Redmond,The Ross Clinic,5.0,OR,97756
3968,1501 NE Medical Center Dr,Bend,Bend Memorial Clinic,3.5,OR,97701
3969,1253 NW Canal Blvd,Redmond,St Charles Medical Center-Redmond,5.0,OR,97756
3970,1302 NE 3rd St,Bend,Mountain Medical Immediate Care,4.5,OR,97701
3971,865 SW Veterans Way,Redmond,Bend Memorial Clinic,1.0,OR,97756
3972,2088 NE Kim Ln,Bend,St Charles Medical Center - Bend,5.0,OR,97701
3973,1501 NE Medical Ctr Dr,Bend,Bend Memorial Clinic,2.5,OR,97701
3974,2084 NE Professional Ct.,Bend,Mosaic Medical,2.5,OR,97701
3975,61535 S Hwy 97,Bend,Coffman Vision Clinic,5.0,OR,97702
3976,464 NE Norton Ave,Bend,Center For Integrative Medicine,5.0,OR,97701
3977,336 W Black Butte Blvd,Redmond,The Ross Clinic,5.0,OR,97756
3978,1501 NE Medical Center Dr,Bend,Bend Memorial Clinic,3.5,OR,97701
3979,1253 NW Canal Blvd,Redmond,St Charles Medical Center-Redmond,5.0,OR,97756
3980,1302 NE 3rd St,Bend,Mountain Medical Immediate Care,4.5,OR,97701
3981,865 SW Veterans Way,Redmond,Bend Memorial Clinic,1.0,OR,97756
3982,2088 NE Kim Ln,Bend,St Charles Medical Center - Bend,5.0,OR,97701
3983,1501 NE Medical Ctr Dr,Bend,Bend Memorial Clinic,2.5,OR,97701
3984,2084 NE Professional Ct.,Bend,Mosaic Medical,2.5,OR,97701
3985,61535 S Hwy 97,Bend,Coffman Vision Clinic,5.0,OR,97702
3986,464 NE Norton Ave,Bend,Center For Integrative Medicine,5.0,OR,97701
3987,336 W Black Butte Blvd,Redmond,The Ross Clinic,5.0,OR,97756
3988,1501 NE Medical Center Dr,Bend,Bend Memorial Clinic,3.5,OR,97701
3989,1253 NW Canal Blvd,Redmond,St Charles Medical Center-Redmond,5.0,OR,97756
3990,1302 NE 3rd St,Bend,Mountain Medical Immediate Care,4.5,OR,97701
3991,865 SW Veterans Way,Redmond,Bend Memorial Clinic,1.0,OR,97756
3992,767 NW Canal Blvd,Redmond,Cascade Health Care,0.0,OR,97756
3993,236 NW Kingwood Ave,Redmond,Advanced Specialty Care,0.0,OR,97756
3994,1655 Sw Highland Ave,Redmond,Burgess Health Care Clinic,0.0,OR,97756
3995,2088 NE Kim Ln,Bend,St Charles Medical Center - Bend,5.0,OR,97701
3996,1501 NE Medical Ctr Dr,Bend,Bend Memorial Clinic,2.5,OR,97701
3997,2084 NE Professional Ct.,Bend,Mosaic Medical,2.5,OR,97701
3998,61535 S Hwy 97,Bend,Coffman Vision Clinic,5.0,OR,97702
3999,464 NE Norton Ave,Bend,Center For Integrative Medicine,5.0,OR,97701
4000,61140 Billadeau Rd,Bend,Grace Bio-Labs,0.0,OR,97702
4001,36860 Industrial Way,Sandy,Legacy Medical Group-Firwood,2.0,OR,97055
4002,2850 SE Powell Valley Rd,Gresham,Legacy-GoHealth Urgent Care - Gresham,2.5,OR,97045
4003,440 NW Division St,Gresham,Providence Medical Group,4.0,OR,97030
4004,2075 NE Division St,Gresham,Rose City Urgent Care and Family Practice,1.5,OR,97030
4005,831 NW Council Dr,Gresham,Columbia Pain and Spine Institute,3.0,OR,97030
4006,24076 SE Stark,Gresham,Center For Men's & Women's Urology,1.0,OR,97030
4007,10180 SE Sunnyside Rd,Clackamas,Kaiser Permanente Brookside Center,2.5,OR,97015
4008,1111 NE 99th Ave,Portland,The Oregon Clinic,3.5,OR,97220
4009,1900 SE McLoughlin Blvd,Oregon City,Legacy-GoHealth Urgent Care - Oregon City,4.0,OR,97045
4010,9290 SE Sunnybrook Blvd,Clackamas,Providence Clackamas Medical Plaza,4.5,OR,97015
4011,124 NE 181st Ave,Portland,The Wallace Medical Concern,1.5,OR,97230
4012,13518 SE 97th Ave,Clackamas,Northwest Sleep Health,4.0,OR,97015
4013,1500 Division St,Oregon City,Providence Williamette Falls Medical Center,2.5,OR,97045
4014,2020 SE 182nd Ave,Gresham,Rockwood Community Health Center,1.0,OR,97233
4015,12100 SE Stevens Ct,Clackamas,Kaiser Permanente Clackamas Eye Care,3.5,OR,97086
4016,9800 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Scott Medical Office,2.5,OR,97015
4017,4160 NE Sandy Blvd,Portland,Portland Urgent Care,4.0,OR,97212
4018,902 SE 164th Ave,Vancouver,ZOOM+Care - Mill Plain,4.5,WA,98683
4019,1508 Division St,Oregon City,Northwest Primary Care - Oregon City,5.0,OR,97045
4020,10100 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Talbert Medical Office,2.0,OR,97015
4021,12710 SE Division St,Portland,Multnomah County Health Department,4.0,OR,97236
4022,4805 NE Glisan St,Portland,Providence Portland Medical Center,4.0,OR,97213
4023,8935 SE Powell Blvd,Portland,Rosewood Family Health Center,2.5,OR,97266
4024,3325 SE Hawthorne Blvd,Portland,ZOOM+Care - Hawthorne District,4.0,OR,97214
4025,1700 NE 102nd Ave,Portland,Kaiser Permanente Gateway Medical Office,2.5,OR,97220
4026,10201 SE Main Street,Portland,Adventist Health Medical Group Portland Lung Clinic,4.0,OR,97216
4027,3231 SE 50th,Portland,Planned Parenthood - SE Portland Center,3.0,OR,97206
4028,7033 NE Sandy Blvd,Portland,AFC Urgent Care,3.0,OR,97213
4029,5847 NE 122nd Ave,Portland,The Portland Clinic - Columbia,3.0,OR,97220
4030,5050 NE Hoyt St,Portland,The Oregon Clinic,3.0,OR,97213
4031,1111 NE 99th Ave,Portland,Providence Heart Clinic at The Oregon,5.0,OR,97220
4032,819 NE 47th Avenue,Portland,Providence Cancer Center,4.0,OR,97213
4033,305 SE Chkalov Dr,Vancouver,Legacy-GoHealth Urgent Care - Cascade Park,4.5,WA,98683
4034,12029 NE Glenn Widing Dr,Portland,Apria Healthcare,1.5,OR,97220
4035,203 SE Park Plaza Dr Suite 140,Vancouver,Kaiser Permanente Mill Plain One Medical Office,5.0,WA,98684
4036,7410 Delaware Ln,Vancouver,Sea-Mar Community Health Center,2.0,WA,98664
4037,5050 NE Hoyt St,Portland,Providence Medical Group-Cascade,1.5,OR,97213
4038,2722 NE 33rd Ave,Portland,Northwest Surrogacy Center,1.0,OR,97212
4039,11803 SE Mill Plain Blvd,Vancouver,CSL Plasma,1.0,WA,98684
4040,4610 NE 77th Ave,Vancouver,Passport Health,2.5,WA,98662
4041,9430 NE Vancouver Mall Dr,Vancouver,Man Alive,5.0,WA,98662
4042,336 W Black Butte Blvd,Redmond,The Ross Clinic,5.0,OR,97756
4043,1501 NE Medical Center Dr,Bend,Bend Memorial Clinic,3.5,OR,97701
4044,1253 NW Canal Blvd,Redmond,St Charles Medical Center-Redmond,5.0,OR,97756
4045,1302 NE 3rd St,Bend,Mountain Medical Immediate Care,4.5,OR,97701
4046,865 SW Veterans Way,Redmond,Bend Memorial Clinic,1.0,OR,97756
4047,2088 NE Kim Ln,Bend,St Charles Medical Center - Bend,5.0,OR,97701
4048,1501 NE Medical Ctr Dr,Bend,Bend Memorial Clinic,2.5,OR,97701
4049,2084 NE Professional Ct.,Bend,Mosaic Medical,2.5,OR,97701
4050,61535 S Hwy 97,Bend,Coffman Vision Clinic,5.0,OR,97702
4051,464 NE Norton Ave,Bend,Center For Integrative Medicine,5.0,OR,97701
4052,36860 Industrial Way,Sandy,Legacy Medical Group-Firwood,2.0,OR,97055
4053,2850 SE Powell Valley Rd,Gresham,Legacy-GoHealth Urgent Care - Gresham,2.5,OR,97045
4054,440 NW Division St,Gresham,Providence Medical Group,4.0,OR,97030
4055,2075 NE Division St,Gresham,Rose City Urgent Care and Family Practice,1.5,OR,97030
4056,831 NW Council Dr,Gresham,Columbia Pain and Spine Institute,3.0,OR,97030
4057,24076 SE Stark,Gresham,Center For Men's & Women's Urology,1.0,OR,97030
4058,10180 SE Sunnyside Rd,Clackamas,Kaiser Permanente Brookside Center,2.5,OR,97015
4059,1111 NE 99th Ave,Portland,The Oregon Clinic,3.5,OR,97220
4060,1900 SE McLoughlin Blvd,Oregon City,Legacy-GoHealth Urgent Care - Oregon City,4.0,OR,97045
4061,9290 SE Sunnybrook Blvd,Clackamas,Providence Clackamas Medical Plaza,4.5,OR,97015
4062,124 NE 181st Ave,Portland,The Wallace Medical Concern,1.5,OR,97230
4063,13518 SE 97th Ave,Clackamas,Northwest Sleep Health,4.0,OR,97015
4064,1500 Division St,Oregon City,Providence Williamette Falls Medical Center,2.5,OR,97045
4065,2020 SE 182nd Ave,Gresham,Rockwood Community Health Center,1.0,OR,97233
4066,12100 SE Stevens Ct,Clackamas,Kaiser Permanente Clackamas Eye Care,3.5,OR,97086
4067,9800 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Scott Medical Office,2.5,OR,97015
4068,4160 NE Sandy Blvd,Portland,Portland Urgent Care,4.0,OR,97212
4069,902 SE 164th Ave,Vancouver,ZOOM+Care - Mill Plain,4.5,WA,98683
4070,1508 Division St,Oregon City,Northwest Primary Care - Oregon City,5.0,OR,97045
4071,10100 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Talbert Medical Office,2.0,OR,97015
4072,12710 SE Division St,Portland,Multnomah County Health Department,4.0,OR,97236
4073,4805 NE Glisan St,Portland,Providence Portland Medical Center,4.0,OR,97213
4074,8935 SE Powell Blvd,Portland,Rosewood Family Health Center,2.5,OR,97266
4075,3325 SE Hawthorne Blvd,Portland,ZOOM+Care - Hawthorne District,4.0,OR,97214
4076,1700 NE 102nd Ave,Portland,Kaiser Permanente Gateway Medical Office,2.5,OR,97220
4077,10201 SE Main Street,Portland,Adventist Health Medical Group Portland Lung Clinic,4.0,OR,97216
4078,3231 SE 50th,Portland,Planned Parenthood - SE Portland Center,3.0,OR,97206
4079,7033 NE Sandy Blvd,Portland,AFC Urgent Care,3.0,OR,97213
4080,5847 NE 122nd Ave,Portland,The Portland Clinic - Columbia,3.0,OR,97220
4081,5050 NE Hoyt St,Portland,The Oregon Clinic,3.0,OR,97213
4082,1111 NE 99th Ave,Portland,Providence Heart Clinic at The Oregon,5.0,OR,97220
4083,819 NE 47th Avenue,Portland,Providence Cancer Center,4.0,OR,97213
4084,305 SE Chkalov Dr,Vancouver,Legacy-GoHealth Urgent Care - Cascade Park,4.5,WA,98683
4085,12029 NE Glenn Widing Dr,Portland,Apria Healthcare,1.5,OR,97220
4086,203 SE Park Plaza Dr Suite 140,Vancouver,Kaiser Permanente Mill Plain One Medical Office,5.0,WA,98684
4087,7410 Delaware Ln,Vancouver,Sea-Mar Community Health Center,2.0,WA,98664
4088,5050 NE Hoyt St,Portland,Providence Medical Group-Cascade,1.5,OR,97213
4089,2722 NE 33rd Ave,Portland,Northwest Surrogacy Center,1.0,OR,97212
4090,11803 SE Mill Plain Blvd,Vancouver,CSL Plasma,1.0,WA,98684
4091,4610 NE 77th Ave,Vancouver,Passport Health,2.5,WA,98662
4092,9430 NE Vancouver Mall Dr,Vancouver,Man Alive,5.0,WA,98662
4093,336 W Black Butte Blvd,Redmond,The Ross Clinic,5.0,OR,97756
4094,1501 NE Medical Center Dr,Bend,Bend Memorial Clinic,3.5,OR,97701
4095,1253 NW Canal Blvd,Redmond,St Charles Medical Center-Redmond,5.0,OR,97756
4096,1302 NE 3rd St,Bend,Mountain Medical Immediate Care,4.5,OR,97701
4097,865 SW Veterans Way,Redmond,Bend Memorial Clinic,1.0,OR,97756
4098,2088 NE Kim Ln,Bend,St Charles Medical Center - Bend,5.0,OR,97701
4099,1501 NE Medical Ctr Dr,Bend,Bend Memorial Clinic,2.5,OR,97701
4100,2084 NE Professional Ct.,Bend,Mosaic Medical,2.5,OR,97701
4101,61535 S Hwy 97,Bend,Coffman Vision Clinic,5.0,OR,97702
4102,464 NE Norton Ave,Bend,Center For Integrative Medicine,5.0,OR,97701
4103,1125 10th St,Sacramento,Planned Parenthood - Capitol Plaza Health Center,3.0,CA,95814
4104,1500 21st St,Sacramento,Cares Community Health,3.5,CA,95811
4105,1820 J St,Sacramento,Wellspace Health,1.5,CA,95811
4106,1700 K St,Sacramento,Department of Health Care Services,1.0,CA,95811
4107,333 J St,Sacramento,Wong Center Walk-In Clinic,3.0,CA,95814
4108,2007 O St,Sacramento,American Heart Association,5.0,CA,95811
4109,2801 K St,Sacramento,Fort Sutter Surgery Center,3.5,CA,95816
4110,2600 L St,Sacramento,Midtown Oaks Post-Acute,3.0,CA,95816
4111,Sutter Medical Center Sacramento,Sacramento,Anderson Lucchetti Women's & Children's Center,5.0,CA,95816
4112,2801 K St,Sacramento,RAS Fort  Sutter Diagnostic Imaging,5.0,CA,95816
4113,1675 Alhambra Blvd,Sacramento,U.S. HealthWorks Medical Group,1.5,CA,95816
4114,6600 Bruceville Road,Sacramento,Kaiser Permanente South Sacramento Medical Center,3.5,CA,95823
4115,7275 E Southgate Dr,Sacramento,No Drugs,5.0,CA,95823
4116,6600 Bruceville Rd,Sacramento,Kaiser Dan B Moore,3.5,CA,95823
4117,5524 Assembly Ct,Sacramento,Sacramento Community Clinic,1.0,CA,95823
4118,7215 55th St,Sacramento,Molina Medical Clinic,1.0,CA,95823
4119,7551 Timberlake Way,Sacramento,Hanger Clinic,2.0,CA,95823
4120,6666 Fruitridge Rd,Sacramento,THC,5.0,CA,95820
4121,9201 Big Horn Blvd,Elk Grove,Kaiser Permanente Elk Grove Medical Offices,3.0,CA,95758
4122,2425 Stockton Blvd,Sacramento,Shriners Hospitals for Children - Northern California,4.5,CA,95817
4123,8170 Laguna Blvd,Elk Grove,Sutter Medical Group,3.0,CA,95758
